2025-12-08 06:35:53 | INFO     | __main__ | ======================================================================
2025-12-08 06:37:07 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:08 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/7614a8a9-1696-47c8-90a4-fffafde58376.webp HTTP/1.1" 200 318302
2025-12-08 06:37:08 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:09 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/3d711c01-52fb-4a4a-a4e6-0881f619fb04.png HTTP/1.1" 200 13116
2025-12-08 06:37:09 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:37:09 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /user-uploaded-files/7ca5cc69d60a428991b1d95ebac2ae00.png HTTP/1.1" 200 798900
2025-12-08 06:37:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:10 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:37:10 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:37:10 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:10 | INFO     | __main__ |   [35/100] Task 71680961: Daniel D
2025-12-08 06:37:10 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:10 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/dd111187-cd24-45bd-a6c1-51e66dbd57bd.webp HTTP/1.1" 200 2952276
2025-12-08 06:37:11 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:12 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/497d1e06-c03f-4c84-80a3-6ea0ee494f9c.png HTTP/1.1" 200 339300
2025-12-08 06:37:12 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:37:12 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /user-uploaded-files/c12b083de3314d44a6c40c91337ad5b6.png HTTP/1.1" 200 744507
2025-12-08 06:37:12 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:12 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:12 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:12 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:13 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:37:13 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:37:13 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:13 | INFO     | __main__ |   [36/100] Task 71657481: Daniel D
2025-12-08 06:37:13 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:13 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/e1224647-a0a8-497c-9366-bf08ddef68ea.webp HTTP/1.1" 200 502584
2025-12-08 06:37:14 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:15 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ec5a3d8e-fbd8-48de-af70-ccb8540ab57a.png HTTP/1.1" 200 14156
2025-12-08 06:37:15 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:15 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:15 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/e...
2025-12-08 06:37:15 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/e...
2025-12-08 06:37:15 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:15 | INFO     | __main__ |   [37/100] Task 71677454: Aman
2025-12-08 06:37:15 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:16 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/b2dba81f-a1a8-4e5b-abfd-abf79db18f90.webp HTTP/1.1" 200 3055350
2025-12-08 06:37:16 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:16 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ca5bce77-83e5-4542-a439-98f5d5ee8ad4.png HTTP/1.1" 200 67582
2025-12-08 06:37:17 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:17 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:17 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/b...
2025-12-08 06:37:17 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:37:17 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:17 | INFO     | __main__ |   [38/100] Task 71652935: Marie Flint
2025-12-08 06:37:17 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:17 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/5be56a1c-27c3-4cdb-aec2-9e63e728fb3e.webp HTTP/1.1" 200 2416092
2025-12-08 06:37:18 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:19 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f87967bf-97f4-4b4e-8e12-757b5591fa59.png HTTP/1.1" 200 322002
2025-12-08 06:37:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:19 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:37:19 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:19 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/78548...
2025-12-08 06:37:19 | INFO     | __main__ |   [39/100] Task 71651868: Rohit Sawant
2025-12-08 06:37:19 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:37:19 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /stability-images/0ad2fd15-1902-4e1a-8625-7eb51a32324e.webp HTTP/1.1" 200 171410
2025-12-08 06:37:19 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:20 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/4da85b9d-1ac2-4963-b6ec-83431b2e33c5.png HTTP/1.1" 200 7771
2025-12-08 06:37:20 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:20 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 7714
2025-12-08 06:37:20 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:20 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 7714
2025-12-08 06:37:20 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:20 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:37:20 | DEBUG    | __main__ |     init: https://dev-content.dashtoon.ai/stability-images/0...
2025-12-08 06:37:20 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:37:20 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:20 | INFO     | __main__ |   [40/100] Task 71676254: Savin Devadiga
2025-12-08 06:37:20 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:21 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/7e201f6d-8f24-48b7-a527-c9d52885928e.webp HTTP/1.1" 200 775102
2025-12-08 06:37:21 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:21 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/72e5f1d8-5506-4774-8557-2563bc6fa95d.png HTTP/1.1" 200 49994
2025-12-08 06:37:21 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:21 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 682343
2025-12-08 06:37:21 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:37:21 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:37:21 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:21 | INFO     | __main__ |   [41/100] Task 71680555: Ishanya Rabha
2025-12-08 06:37:21 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:22 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f03e204a-a414-4fe6-adff-c48355e930fb.webp HTTP/1.1" 200 348054
2025-12-08 06:37:22 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:23 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/dc432cb1-12a5-497e-b055-6e1c74997a19.png HTTP/1.1" 200 33104
2025-12-08 06:37:23 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:23 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:23 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:23 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:37:23 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:23 | INFO     | __main__ |   [42/100] Task 71684356: Aman
2025-12-08 06:37:23 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:24 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/1869eda5-d6f2-46ed-bf7c-37578a61477c.webp HTTP/1.1" 200 1468050
2025-12-08 06:37:24 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:25 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/c62797f3-dfe6-4f57-aaa2-3604e438e6a9.png HTTP/1.1" 200 22368
2025-12-08 06:37:25 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:25 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:25 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:37:25 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:37:25 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:25 | INFO     | __main__ |   [43/100] Task 71656881: Samar Sethi
2025-12-08 06:37:25 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:26 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/577a2b7c-b220-400e-bddc-7c7e6915ce0c.webp HTTP/1.1" 200 1276836
2025-12-08 06:37:26 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:27 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/10c827e8-815a-4f0a-838f-fddcb7346068.png HTTP/1.1" 200 39754
2025-12-08 06:37:27 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:27 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:27 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:37:27 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:37:27 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:27 | INFO     | __main__ |   [44/100] Task 71650421: Ishwar Singh
2025-12-08 06:37:27 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:28 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/3e7b3cf6-4a80-47f2-b330-a1a283f481e4.webp HTTP/1.1" 200 556738
2025-12-08 06:37:28 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:29 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/8aec1bba-36b7-41df-9108-6d4daeaaf53c.png HTTP/1.1" 200 18010
2025-12-08 06:37:29 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:29 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:29 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:37:29 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:37:29 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:29 | INFO     | __main__ |   [45/100] Task 71654052: Nischay Sen
2025-12-08 06:37:29 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:30 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/8e8b6d69-4b09-4c25-bf08-50a696ea4366.webp HTTP/1.1" 200 2055480
2025-12-08 06:37:30 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:31 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/b0579672-c161-49b0-b7b3-0ba59608cfab.png HTTP/1.1" 200 337780
2025-12-08 06:37:31 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:31 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:31 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:37:31 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/b...
2025-12-08 06:37:31 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:31 | INFO     | __main__ |   [46/100] Task 71650476: Marie Flint
2025-12-08 06:37:31 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:31 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/fa55b599-8a26-4689-97f4-bb4cd83bfd3f.webp HTTP/1.1" 200 1265718
2025-12-08 06:37:32 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:32 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/a1ad24a3-b0cb-40ef-ba7d-bdb8e218a40a.png HTTP/1.1" 200 42462
2025-12-08 06:37:32 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:32 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:32 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:32 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:37:32 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/78548...
2025-12-08 06:37:32 | INFO     | __main__ |   [47/100] Task 71653278: Samar Sethi
2025-12-08 06:37:32 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:33 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/4067765c-e6e9-471a-9245-dc947d37f131.webp HTTP/1.1" 200 1744946
2025-12-08 06:37:33 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:34 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/6f11a290-c776-4a79-bdff-49fb6be6c6ed.png HTTP/1.1" 200 35264
2025-12-08 06:37:34 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:34 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:34 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:37:34 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:37:34 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:34 | INFO     | __main__ |   [48/100] Task 71686309: Pritam
2025-12-08 06:37:34 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:34 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ff1dc975-3dd3-4c37-a87a-f234ed345e46.webp HTTP/1.1" 200 2148254
2025-12-08 06:37:36 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:36 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f9bdde74-bb35-48b0-ab25-9b8002310016.png HTTP/1.1" 200 370674
2025-12-08 06:37:36 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:36 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:36 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:36 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:36 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/8df67...
2025-12-08 06:37:36 | INFO     | __main__ |   [49/100] Task 71630498: Ridika Pillai
2025-12-08 06:37:36 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:37 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/628575b9-bb12-45eb-a9fc-fbb721471b80.webp HTTP/1.1" 200 983790
2025-12-08 06:37:38 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:38 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/082a9721-c889-430f-8edb-d6a446e450e1.png HTTP/1.1" 200 105518
2025-12-08 06:37:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'PLTE' 41 270
2025-12-08 06:37:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 323 166436
2025-12-08 06:37:38 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:37:38 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/0...
2025-12-08 06:37:38 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:38 | INFO     | __main__ |   [50/100] Task 71634881: Samiksha Singh
2025-12-08 06:37:38 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:39 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/3b260819-307f-40b8-9b24-b62a9b75d4c1.webp HTTP/1.1" 200 491168
2025-12-08 06:37:39 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:40 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/cf99db59-11dc-4caa-bb11-9780d4e57da3.png HTTP/1.1" 200 20356
2025-12-08 06:37:40 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:37:40 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /user-uploaded-files/8eb4522a1d6c436ca3da3ce9d6cac6ad.png HTTP/1.1" 200 736785
2025-12-08 06:37:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:41 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:37:41 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:37:41 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:41 | INFO     | __main__ |   [51/100] Task 71684585: Aman
2025-12-08 06:37:41 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:41 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f5f87059-ddc4-43c3-8b38-d66f4ec7eaae.webp HTTP/1.1" 200 1243068
2025-12-08 06:37:41 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:42 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/e53a7e48-baf3-4485-9589-d6dfea3da718.png HTTP/1.1" 200 52296
2025-12-08 06:37:42 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:42 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:42 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:42 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/e...
2025-12-08 06:37:42 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:42 | INFO     | __main__ |   [52/100] Task 71651067: Nischay Sen
2025-12-08 06:37:42 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:42 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ab6e6518-f951-4747-95fb-8fc01f657856.webp HTTP/1.1" 200 556738
2025-12-08 06:37:42 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:43 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/9169d09b-bb70-4588-80ad-17e62972fb7e.png HTTP/1.1" 200 18010
2025-12-08 06:37:43 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:43 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:43 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:37:43 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/9...
2025-12-08 06:37:43 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:43 | INFO     | __main__ |   [53/100] Task 71628283: Siya
2025-12-08 06:37:43 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:44 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/302fe8ac-ee7d-4204-9dc7-9ed09dc2b296.webp HTTP/1.1" 200 569572
2025-12-08 06:37:45 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:45 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f9cd78ee-081e-4a9b-94c4-c56f998630d3.png HTTP/1.1" 200 12362
2025-12-08 06:37:45 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:45 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:45 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:37:45 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:45 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:45 | INFO     | __main__ |   [54/100] Task 71677635: Mythira
2025-12-08 06:37:45 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:46 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ecaa8bdc-5ab9-4514-a558-127f193a75a1.webp HTTP/1.1" 200 566964
